STATE/UT,DISTRICT,TEHSIL,VILLAGE,SITE,WELL DEPTH,AQUIFER,pH,electrical conductivity,TDS (mg/l),Total Hardness (mg/l),Calcium (mg/l),Magnesium (mg/l),Sodium (mg/l),Potassium (mg/l),Carbonate (mg/l),Bicarbonate (mg/l),Sulphate (mg/l),Chloride (mg/l),Fluoride (mg/l),Nitrate (mg/l),Sodium (mg/l),LATITUDE,LONGITUDE,WELL TYPE,Jan-23,May-22,Aug-22,Nov-22
Jammu and Kashmir,Jammu,Jammu,Pata Khu,Pata Khu,71.8595,Unconfined to Semi Confined,6.409483738,1.188132986,0.206583068,0.232433833,126.998,18.093589,291.5753836,13.19337853,8.291980038,76.1508222,29.25502727,75.05542682,0.84433241,5.57555709,123.4922966,32.84,74.7715,Dug Well,21.56,22.97,18.56,19.26
Jammu and Kashmir,Jammu,Jammu,Patyale Chak,Patyale Chak,71.5415,Unconfined to Semi Confined,6.409483738,1.192061192,0.215442853,0.083063083,126.998,19.80880535,291.5753836,13.91822821,2.840383722,51.91988818,32.45987286,56.0010553,0.888749005,7.57293464,105.2294153,32.7625,74.776,Dug Well,3.9,4.63,2.99,3.52
Jammu and Kashmir,Jammu,Jammu,Rangoora,Rangoora,55.9325,Unconfined to Semi Confined,6.409483738,1.343525333,0.221490533,0.202723429,126.998,19.3876306,291.5753836,8.241564596,2.977758097,164.003543,10.99407549,65.66233484,0.710505637,29.05096872,122.7799692,32.7506,74.8964,Dug Well,2.4,2.5,0.45,0.76
Jammu and Kashmir,Jammu,Khour,Bhagwana Chak,Bhagwana Chak,64.1723,Younger Alluvium,6.409483738,1.26663203,0.174098942,0.154662839,126.998,19.08172788,291.5753836,13.52135398,7.728242969,124.0060231,22.87244667,87.3733392,0.919849879,45.19785827,116.9412053,32.856,74.5695,Dug Well,27.38,31.86,27.76,27.46
Jammu and Kashmir,Jammu,Khour,Dhanpur,Dhanpur,64.9172,Younger Alluvium,6.409483738,1.180378391,0.159588135,0.044198435,126.998,18.49158129,291.5753836,9.913640756,4.358109568,148.9661194,35.55866526,115.5729117,0.806182892,14.05395628,116.1654234,32.8026,74.5402,Dug Well,5.05,5.96,3.31,3.85
Jammu and Kashmir,Jammu,Khour,Gigrial,Gigrial,71.0935,Younger Alluvium,6.409483738,1.40355955,0.28331924,0.131572899,126.998,18.45150657,291.5753836,8.470925813,3.387386367,172.6331214,33.81178142,81.14983441,0.903146099,32.43010391,130.5555692,32.7961,74.4818,Dug Well,3.41,3.95,2.68,3.36
Jammu and Kashmir,Jammu,Khour,Khour,Khour,65.1464,Younger Alluvium,6.409483738,1.240085464,0.143845811,0.219040502,126.998,18.8791181,291.5753836,12.68421906,3.954698436,128.1049159,55.21379257,81.41214595,0.720881285,19.75149755,122.4468359,32.8294,74.5173,Dug Well,3.71,4.38,1.57,2.52
Jammu and Kashmir,Jammu,Khour,Lam,Lam,63.3587,Younger Alluvium,6.409483738,1.521024038,0.196302996,0.221471887,126.998,19.99364365,291.5753836,9.227386579,4.513103402,95.95098629,49.04664045,105.5958095,0.761856937,7.104673854,131.2959709,32.832,74.4849,Dug Well,2.21,5.27,2.21,2.21
Jammu and Kashmir,Jammu,Khour,Palatan,Palatan,66.0527,Younger Alluvium,6.409483738,1.05759685,0.17597043,0.100706474,126.998,19.54171054,291.5753836,10.69047287,4.780379289,88.97254424,50.17371266,113.8828468,0.910806923,37.95910165,142.0885392,32.837,74.4486,Dug Well,2.29,2.65,1.13,2.09
Jammu and Kashmir,Jammu,Khour,Pangli Colony,Pangli Colony,65.1589,Younger Alluvium,6.409483738,1.06046918,0.164968058,0.162849757,126.998,19.18236697,291.5753836,12.01732975,3.149287102,87.67648413,31.65021692,105.8864139,0.694563454,26.17206487,139.0299764,32.789,74.5213,Dug Well,3.11,3.48,0.77,2.14
Jammu and Kashmir,Jammu,Khour,Senth,Senth,65.1437,Younger Alluvium,6.409483738,1.260247007,0.200282201,0.066456516,126.998,18.55928294,291.5753836,10.14401357,5.455033841,80.75955787,32.1389633,78.14211494,0.919952812,41.65538327,104.600146,32.7765,74.5099,Dug Well,3.39,3.04,1.53,3.13
Jammu and Kashmir,Jammu,Leherian,Leherian,Leherian,73.1005,Unconfined to Semi Confined,6.409483738,2.168177394,0.203596844,0.087176617,126.998,20.04179766,291.5753836,8.088248414,5.269334794,132.0806359,34.03495091,64.55736145,0.969755379,32.99659755,142.6351307,32.8692,74.6885,Dug Well,8.72,9.17,7.52,8.82
Jammu and Kashmir,Jammu,Marh,Gajansoo,Gajansoo,71.3105,Unconfined to Semi Confined,6.409483738,1.472223519,0.145421549,0.108838779,126.998,19.48307936,291.5753836,7.072673816,5.475103654,110.8724553,59.85448561,42.08524728,0.89815859,16.40048195,120.3418359,32.761,74.7107,Dug Well,3.24,3.71,2.35,3.23
Jammu and Kashmir,Jammu,Marh,Shama Chak,Shama Chak,69.416,Unconfined to Semi Confined,6.409483738,1.078978662,0.226452295,0.109784473,126.998,21.22974684,291.5753836,12.48720917,7.196331023,54.12264832,16.61254777,107.4414388,0.76389886,20.21683373,131.9124251,32.8282,74.7419,Dug Well,5.78,6.89,3.28,4.73
Jammu and Kashmir,Jammu,Miran Sahib,Miran Sahib,Miran Sahib,68.0465,Unconfined to Semi Confined,6.409483738,1.146596524,0.222952042,0.091760006,126.998,18.46316792,291.5753836,13.02070439,5.760482462,50.22011266,51.34823844,82.30652323,0.842965356,15.01652699,139.0251075,32.6458,74.7947,Dug Well,7.15,7.27,6.65,6.72
Jammu and Kashmir,Jammu,Nagrota,Jagati,Jagati,55.9325,Unconfined to Semi Confined,6.409483738,2.046107273,0.260275124,0.113951182,126.998,18.99809837,291.5753836,11.998973,9.471058893,119.2186553,11.6569832,59.67454121,0.751363701,38.10498776,112.9267326,32.8056,74.8958,Dug Well,1.55,2.32,1.85,1.3
Jammu and Kashmir,Jammu,Nagrota,Khanpur Nagrota,Khanpur Nagrota,55.9325,Unconfined to Semi Confined,6.409483738,0.689216928,0.263723321,0.171656859,126.998,18.97177314,291.5753836,10.21282815,3.610091061,63.05310721,31.59352802,48.97951979,0.827996962,26.57270733,139.4409101,32.7906,74.8922,Dug Well,0.25,0.1,2.92,0.3
Jammu and Kashmir,Jammu,Nagrota,Nagrota,Nagrota,52.3935,Unconfined to Semi Confined,6.409483738,1.151309138,0.223559105,0.117249408,126.998,18.6778316,291.5753836,9.198933802,6.787004056,179.8615602,55.17597121,56.49001295,0.974517617,26.18303295,128.7856035,32.804,74.9207,Dug Well,3.8,4.45,2.97,3.15
Jammu and Kashmir,Jammu,Nagrota,Sugetar,Sugetar,65.68,Unconfined to Semi Confined,6.409483738,1.246834072,0.195358664,0.205649026,126.998,19.54951585,291.5753836,9.323473994,9.082811785,171.1333269,13.37771217,43.85226231,0.96826224,12.91296816,105.8785932,32.8792,74.9583,Dug Well,2.4,4.93,1.9,2.5
Jammu and Kashmir,Jammu,Nagrota,Upper Ban,Upper Ban,64.0845,Unconfined to Semi Confined,6.409483738,1.030531922,0.211018139,0.178356611,126.998,17.5165703,291.5753836,11.83770609,3.888837285,173.3250685,47.52388152,62.93102395,0.797906317,9.911972048,115.757173,32.8277,74.9393,Dug Well,5.65,6.15,1.6,3.5
Jammu and Kashmir,Jammu,Pargwal,Hamirpur Kohna,Hamirpur Kohna,65.0112,Younger Alluvium,6.409483738,1.874503122,0.216120151,0.140334578,126.998,19.01812866,291.5753836,10.80930088,7.279207666,50.67144118,42.2771316,59.29741952,1.004313903,7.383971738,141.9534952,32.7667,74.5497,Dug Well,3.58,4.46,2.46,3.58
Jammu and Kashmir,Jammu,Pargwal,Hamirpur Sidhar,Hamirpur Sidhar,65.1619,Younger Alluvium,6.409483738,0.920689336,0.223968113,0.11697599,126.998,19.36396086,291.5753836,13.38922971,4.840348998,167.6362411,31.43655693,90.43142075,0.851357095,37.03566635,113.545755,32.7765,74.5256,Dug Well,3.68,4.2,2.44,3.2
Jammu and Kashmir,Jammu,Phallin Mandal,Lalyal,Lalyal,71.8595,Unconfined to Semi Confined,6.409483738,1.030940947,0.206240701,0.063244229,126.998,17.29941721,291.5753836,13.24041166,4.435542313,104.3613489,10.8509441,74.6035875,0.910171229,15.51758212,129.3102831,32.6644,74.7739,Dug Well,3.56,4.12,2.59,3.44
Jammu and Kashmir,Jammu,Phallin Mandal,Makwal,Makwal,70.687,Unconfined to Semi Confined,6.409483738,1.13759656,0.135231625,0.115899129,126.998,19.18475423,291.5753836,11.76221481,2.019769302,162.8307662,35.03929831,42.93572475,0.700075932,41.64781875,112.5650222,32.6933,74.7169,Dug Well,2.27,3.32,1.54,2.35
Jammu and Kashmir,Jammu,Phallin Mandal,Sohanjana,Sohanjana,69.416,Unconfined to Semi Confined,6.409483738,1.569944564,0.228632133,0.094989971,126.998,19.34566864,291.5753836,8.624157191,5.40732993,42.1150763,52.4708802,86.45292031,0.732113294,30.33405705,139.4901513,32.6972,74.7431,Dug Well,3.61,4.24,2.41,3.19
Jammu and Kashmir,Jammu,Sajwal,Sajwal,Sajwal,72.4037,Unconfined to Semi Confined,6.409483738,1.021509784,0.193927826,0.093552699,126.998,19.39614746,291.5753836,7.469568648,9.487609895,130.7387543,14.83132683,58.80721722,0.830976862,43.35302742,131.3400895,32.7923,74.593,Dug Well,3.3,3.46,1.36,3.11
Jammu and Kashmir,Jammu,Samoo,Kalah,Kalah,74.3297,Younger Alluvium,6.409483738,0.599153753,0.182595787,0.151777232,126.998,17.65021436,291.5753836,12.77036333,9.387407223,166.7407845,10.94608451,49.16212085,0.790463737,13.95987819,141.3859264,32.9111,74.4769,Dug Well,2.7,2.91,2.42,2.41
Jammu and Kashmir,Jammu,Samwan,Baradow,Baradow,66.2624,Younger Alluvium,6.409483738,1.087377534,0.217714395,0.174196726,126.998,17.98992906,291.5753836,12.97697174,5.006153241,171.8019075,53.56026743,69.33951085,0.784315643,14.75589249,128.8393892,32.9082,74.4422,Dug Well,6.28,7.19,4.73,6.0
Jammu and Kashmir,Jammu,Samwan,Jogwan,Jogwan,66.2624,Younger Alluvium,6.409483738,1.265895904,0.211105354,0.096473794,126.998,19.47931504,291.5753836,9.026755459,5.977784344,170.5925236,59.83378669,97.15615578,0.765758979,11.85862071,114.7488095,32.9339,74.4422,Dug Well,5.78,3.4,1.92,5.25
Jammu and Kashmir,Jammu,Samwan,Kachrial,Kachrial,66.5075,Younger Alluvium,6.409483738,1.158145512,0.162333805,0.179845562,126.998,19.61323724,291.5753836,7.982491877,2.050642309,135.1114222,61.03068072,102.3825191,0.710405227,30.38170291,102.6413714,32.8657,74.4385,Dug Well,3.61,3.93,2.94,2.77
Jammu and Kashmir,Jammu,Sucketgarh,Agre Chak,Agre Chak,70.887,Unconfined to Semi Confined,6.409483738,1.505858115,0.196642627,0.098643829,126.998,18.60724283,291.5753836,12.62797048,6.040224049,149.9290851,36.95603904,82.23437219,0.6867802,8.026486374,115.1123665,32.6225,74.7158,Dug Well,4.29,4.31,2.27,3.99
Jammu and Kashmir,Jammu,Sucketgarh,Bega,Bega,73.5125,Unconfined to Semi Confined,6.409483738,2.094746123,0.236749053,0.13386962,126.998,19.6797135,291.5753836,9.690769301,8.120972371,116.5423629,23.29697635,69.19345593,0.955998275,34.83740791,121.7463338,32.6147,74.6681,Dug Well,2.97,3.15,2.37,2.8
Jammu and Kashmir,Jammu,Sucketgarh,Suchetgarh Ii,Suchetgarh II,72.1625,Unconfined to Semi Confined,6.409483738,1.109422427,0.224020369,0.178502344,126.998,18.63332707,291.5753836,11.68648403,6.48220137,183.1336933,45.55851157,82.14545375,0.918848446,34.25842259,120.090508,32.5675,74.6756,Dug Well,2.05,2.59,0.89,2.57
Jammu and Kashmir,Jammu,Sujma,Chatta,Chatta,64.0845,Unconfined to Semi Confined,6.409483738,1.408678036,0.164418169,0.155338751,126.998,19.43994058,291.5753836,9.222937573,2.021759844,163.8953282,46.83853901,114.1397949,0.769537041,32.58644665,105.0750033,32.6956,74.9339,Dug Well,6.25,6.7,3.75,6.0
Jammu and Kashmir,Jammu,Sungal,Sumah,Sumah,73.4625,Unconfined to Semi Confined,6.409483738,1.28248414,0.186206494,0.090747568,126.998,20.27959693,291.5753836,13.3051528,4.204492901,120.2375168,27.68451215,106.943269,1.012322808,31.07608737,140.8617712,32.9572,74.6702,Dug Well,3.25,3.26,3.08,3.16
Jammu and Kashmir,Jammu,Taryai,Taryai,Taryai,67.6475,Unconfined to Semi Confined,6.409483738,1.708068339,0.132156869,0.203165341,126.998,19.16427096,291.5753836,11.77178857,2.636589244,134.1951171,38.45473672,111.3761851,0.965106183,31.69097229,119.5435592,32.8696,74.6134,Dug Well,33.51,36.58,34.06,32.86
Jammu and Kashmir,Jammu,Upper Kanger,Kangar,Kangar,62.5115,Unconfined to Semi Confined,6.409483738,1.654896528,0.181754711,0.123669127,126.998,18.88914844,291.5753836,8.434201359,6.166291208,177.8899354,13.46266169,48.17027836,0.818695324,10.74925574,134.970383,32.8401,74.846,Dug Well,18.85,16.79,3.64,10.97
Jammu and Kashmir,Kathua,Barnoti,Bhagwal,Bhagwal,66.64,Unconfined to Semi Confined,6.409483738,0.581567419,0.174573137,0.107529031,126.998,18.34303779,291.5753836,8.135100907,8.839546401,138.6264948,44.59459095,70.93266934,0.887833056,31.47125878,107.7503861,32.4447,75.3606,Dug Well,20.71,25.12,8.32,14.92
Jammu and Kashmir,Kathua,Billawar,Pallan,Pallan,76.0,"Unconfined, Confined & Leaky Confined",6.409483738,1.683118057,0.205250004,0.256299867,126.998,19.98225019,291.5753836,7.77042101,4.576825376,180.7465096,14.70065644,42.05791379,0.847054632,33.90132717,103.5651929,32.5565,75.6038,Dug Well,0.95,1.4,0.35,0.45
Jammu and Kashmir,Kathua,Billawar,Phinter,Phinter,76.0,"Unconfined, Confined & Leaky Confined",6.409483738,1.051596163,0.143810969,0.145395787,126.998,19.12788765,291.5753836,10.26148327,5.672773032,96.23272986,25.38336149,48.12968949,0.77480733,34.04948678,119.3946345,32.5822,75.5439,Dug Well,6.05,7.85,1.6,3.8
Jammu and Kashmir,Kathua,Dinga Amb,Lokhli Upper,Lokli,66.74,Unconfined to Semi Confined,6.409483738,1.430852312,0.212608767,0.208054126,126.998,19.0511943,291.5753836,9.900334853,6.261451158,90.43089553,11.06136409,59.52678668,0.81980628,8.08687892,143.3998946,32.5442,75.2732,Dug Well,4.99,7.38,2.55,4.23
Jammu and Kashmir,Kathua,Dinga Amb,Majalta,Nauni,66.74,Unconfined to Semi Confined,6.409483738,1.380258084,0.201028361,0.194939443,126.998,18.15219185,291.5753836,7.456873641,5.991652022,128.6319217,40.74726081,76.00348459,0.756345815,11.16429238,136.4935028,32.5544,75.2939,Dug Well,1.45,3.78,2.15,1.61
Jammu and Kashmir,Kathua,Heeranagar,Chakra,Chakara,66.74,Unconfined to Semi Confined,6.409483738,1.314798071,0.295158574,0.085510368,126.998,19.36403489,291.5753836,13.76632954,3.278748818,103.3498348,35.80239914,66.83871296,0.815026446,14.46160653,144.6328861,32.4182,75.2598,Dug Well,3.48,5.1,2.81,3.4
Jammu and Kashmir,Kathua,Heeranagar,Chan Khatrian,Chan Khatrian,66.74,Unconfined to Semi Confined,6.409483738,1.242249236,0.204920496,0.097150495,126.998,20.32841085,291.5753836,10.88996079,4.43593635,145.8560254,48.09381661,53.32838899,0.731483683,29.36684785,107.2071923,32.4872,75.2361,Dug Well,9.84,13.65,3.27,7.1
Jammu and Kashmir,Kathua,Heeranagar,Feruchak,Feruchak,66.74,Unconfined to Semi Confined,6.409483738,1.175887204,0.195734878,0.074477939,126.998,18.27261719,291.5753836,7.952673188,5.754897908,148.5252429,29.33946199,77.86282917,1.015084787,39.41267882,140.4237267,32.4686,75.2741,Dug Well,3.72,9.09,1.82,3.04
Jammu and Kashmir,Kathua,Heeranagar,Jandi New,Jandi New,66.74,Unconfined to Semi Confined,6.409483738,1.502062053,0.159690432,0.164657731,126.998,19.13769039,291.5753836,7.537359503,7.583173038,123.5140242,42.76881739,66.77284567,0.908459377,9.113915748,137.6346389,32.4606,75.2429,Dug Well,4.32,4.35,3.84,4.1
Jammu and Kashmir,Kathua,Heeranagar,Konthal,Konthal,66.74,Unconfined to Semi Confined,6.409483738,0.938358673,0.231152455,0.07477074,126.998,17.85825362,291.5753836,7.190362936,8.825415864,129.5581044,36.27632322,53.60935508,0.993218527,26.69949078,111.7860079,32.4227,75.2585,Dug Well,5.27,5.75,5.03,4.88
Jammu and Kashmir,Kathua,Heeranagar,Kootah,Kootah,66.74,Unconfined to Semi Confined,6.409483738,1.846393036,0.216652197,0.239073027,126.998,20.07075505,291.5753836,10.06650684,3.922864093,153.5654584,15.48893279,96.5117131,1.025789481,17.81609577,112.0550494,32.5127,75.2461,Dug Well,25.05,26.68,22.35,23.51
Jammu and Kashmir,Kathua,Heeranagar,Londi,Londi,65.06,Unconfined to Semi Confined,6.409483738,1.44100244,0.247094147,0.127854063,126.998,19.14325695,291.5753836,12.57738709,7.334079162,172.6569494,14.04142195,111.1972169,0.989831287,30.1274428,121.8083414,32.4238,75.2118,Dug Well,5.59,6.17,4.08,4.74
Jammu and Kashmir,Kathua,Heeranagar,Pansar,Pansar,66.64,Unconfined to Semi Confined,6.409483738,0.985580917,0.236923772,0.064124722,126.998,18.38287629,291.5753836,10.18666231,3.451981405,73.69229204,53.48859403,43.25748797,0.748251116,16.55170073,109.66642,32.372,75.306,Dug Well,5.91,6.08,6.1,6.08
Jammu and Kashmir,Kathua,Heeranagar,Saida,Saida,66.74,Unconfined to Semi Confined,6.409483738,1.058482824,0.204818614,0.178650527,126.998,20.53565992,291.5753836,10.28553387,4.640985733,100.9441638,14.11199347,67.36423269,0.852958982,27.54990227,139.5104983,32.5427,75.2899,Dug Well,3.01,7.1,2.1,2.1
Jammu and Kashmir,Kathua,Kathua,Kathua,Kathua,76.0,Unconfined to Semi Confined,6.409483738,1.295468064,0.219673048,0.118106028,126.998,19.22833864,291.5753836,12.34655071,5.987647649,152.8487183,16.15034678,100.6462091,1.005100385,16.29299319,122.143365,32.3664,75.5204,Dug Well,1.53,2.24,0.59,0.79
Jammu and Kashmir,Kathua,Kathua,Nanke Chak Sherpur,Nanke Chak Sherpur,76.0,Unconfined to Semi Confined,6.409483738,1.096658371,0.253339614,0.066568517,126.998,19.40535179,291.5753836,11.68729197,6.140924532,69.0599221,19.24858986,110.0054826,0.813567396,13.25049218,132.9267087,32.3811,75.4677,Dug Well,1.77,2.98,0.76,1.18
Jammu and Kashmir,Kathua,Keerian Gandyal,Barni,Barni,76.0,"Unconfined, Confined & Leaky Confined",6.409483738,0.890592758,0.131222618,0.170146435,126.998,19.93203283,291.5753836,8.874901086,6.868090809,146.176735,36.13323804,74.65019526,0.918006209,14.32009201,138.8813204,32.4027,75.657,Dug Well,6.35,6.85,4.58,6.25
Jammu and Kashmir,Kathua,Keerian Gandyal,Jindore,Jindore,76.0,"Unconfined, Confined & Leaky Confined",6.409483738,1.743107203,0.232239404,0.178900486,126.998,19.38772203,291.5753836,8.133796693,3.741506897,161.532639,47.79255232,60.29796534,0.838085076,27.46543071,102.8270731,32.3927,75.5974,Dug Well,8.49,12.05,6.55,8.14
Jammu and Kashmir,Kathua,Keerian Gandyal,Lakhanpur Fort,Lakhanpur Fort,76.0,"Unconfined, Confined & Leaky Confined",6.409483738,0.706735802,0.155063617,0.138439871,126.998,19.42422921,291.5753836,11.03680563,7.507100611,92.35681699,24.8578216,47.88194529,0.691499852,39.77393431,136.6820019,32.3818,75.5944,Dug Well,6.1,6.3,5.33,6.3
Jammu and Kashmir,Kathua,Mandli,Mandli,Mandli,76.0,Unconfined to Semi Confined,6.409483738,0.946947064,0.129555063,0.117596045,126.998,19.23037708,291.5753836,7.813028306,7.387680558,46.33258253,31.7817675,101.8223018,0.800733827,9.453682752,115.0111332,32.6385,75.5071,Dug Well,3.1,5.55,1.2,1.75
Jammu and Kashmir,Kathua,Marheen,Chanranga,Chanranga,66.64,Unconfined to Semi Confined,6.409483738,1.577767714,0.15050773,0.074209445,126.998,19.10601587,291.5753836,13.28533131,5.653346631,166.4434907,58.45429898,94.61056653,0.733542235,15.9152947,126.8485913,32.483,75.331,Dug Well,13.35,16.8,9.19,10.02
Jammu and Kashmir,Kathua,Marheen,Chapki Kalan,Chapki Kalan,66.64,Unconfined to Semi Confined,6.409483738,1.153363972,0.141378121,0.041515278,126.998,19.90639287,291.5753836,11.42729526,4.536808449,129.6982496,37.30602925,113.7920801,0.761105364,15.27297226,134.194316,32.4473,75.3146,Dug Well,13.19,20.88,10.22,8.63
Jammu and Kashmir,Kathua,Marheen,Gangu Chak,Gangu Chak,66.74,Unconfined to Semi Confined,6.409483738,1.804671541,0.209025059,0.086482744,126.998,18.59092662,291.5753836,12.72259988,5.089991425,143.0243606,53.86514403,87.03395419,0.697008938,29.93036127,102.4797541,32.4014,75.2628,Dug Well,2.11,3.05,2.01,2.07
Jammu and Kashmir,Kathua,Marheen,Hore,Hore,66.74,Unconfined to Semi Confined,6.409483738,1.100213762,0.228602823,0.090226918,126.998,19.40860964,291.5753836,7.493100948,8.610561721,162.2789767,12.43630563,113.652387,0.843216374,42.73833744,121.6008575,32.423,75.2919,Dug Well,2.14,4.5,2.61,2.4
Jammu and Kashmir,Kathua,Marheen,Karol Krishna,Karol Krishna,66.74,Unconfined to Semi Confined,6.409483738,0.955392309,0.168590878,0.085946771,126.998,18.70792546,291.5753836,7.383859897,9.604051463,171.0589884,23.08088503,57.03565706,1.022758622,18.07645165,140.9582732,32.3999,75.2321,Dug Well,7.56,8.95,7.91,7.1
Jammu and Kashmir,Kathua,Marheen,Khanpur,Khanpur,66.64,Unconfined to Semi Confined,6.409483738,0.967931868,0.18154521,0.136460921,126.998,20.01701643,291.5753836,12.02958143,6.625266092,89.31525939,39.64837129,114.5600807,0.822824452,18.75978361,123.0543582,32.4246,75.3525,Dug Well,1.91,2.72,1.51,1.5
Jammu and Kashmir,Kathua,Marheen,Kotepanu,Kotepanu,66.64,Unconfined to Semi Confined,6.409483738,0.737374198,0.179621099,0.07877553,126.998,18.79455502,291.5753836,13.52202573,6.395345803,74.12073182,18.70863228,113.3469131,0.79840744,8.294790773,139.011367,32.3481,75.3705,Dug Well,1.62,2.29,1.56,1.72
Jammu and Kashmir,Kathua,Marheen,Mukandpur,Mukandpur,66.64,Unconfined to Semi Confined,6.409483738,0.95526292,0.188939436,0.11596749,126.998,19.39032864,291.5753836,8.790724508,1.789115361,107.8805799,48.60319362,45.84500959,0.791492399,32.44244135,118.0880348,32.3723,75.3704,Dug Well,3.88,4.1,4.0,3.85
Jammu and Kashmir,Kathua,Nagri,Khukhial,Khukhial,76.0,Unconfined to Semi Confined,6.409483738,0.990520145,0.266409548,0.110168883,126.998,17.94692956,291.5753836,10.82695766,8.227551996,154.9329038,11.37310952,78.05872219,0.927932024,19.38914372,118.5465197,32.3483,75.4611,Dug Well,2.75,1.81,1.31,1.38
Jammu and Kashmir,Kathua,Nagri,Nagri,Nagri,76.0,Unconfined to Semi Confined,6.409483738,0.847601102,0.224352262,0.078971249,126.998,18.76766469,291.5753836,7.53507406,9.501193108,104.1239645,33.06207692,77.21002308,0.704009105,37.71389323,109.5264381,32.339,75.4416,Dug Well,2.39,2.5,0.96,1.7
Jammu and Kashmir,Kathua,Nagrota Gujroo,Lakri,Lakri,67.34,Unconfined to Semi Confined,6.409483738,2.116450403,0.173474614,0.184679136,126.998,18.54226718,291.5753836,9.536988505,1.684284634,47.77956096,38.6552174,55.18182036,0.716088237,34.44476745,119.0812856,32.655,75.4127,Dug Well,2.95,3.95,1.95,1.85
Jammu and Kashmir,Kathua,Nagrota Gujroo,Nagrota Gujroo,Nagrota Gujroo,67.34,Unconfined to Semi Confined,6.409483738,1.376918736,0.201090865,0.13179924,126.998,17.5245923,291.5753836,9.707508522,4.296246363,147.2798287,26.99867436,58.61032808,0.850672311,24.65307533,126.3573959,32.6454,75.3927,Dug Well,5.73,6.5,1.58,3.99
