STATE/UT,DISTRICT,TEHSIL,VILLAGE,SITE,WELL DEPTH,AQUIFER,pH,electrical conductivity,TDS (mg/l),Total Hardness (mg/l),Calcium (mg/l),Magnesium (mg/l),Sodium (mg/l),Potassium (mg/l),Carbonate (mg/l),Bicarbonate (mg/l),Sulphate (mg/l),Chloride (mg/l),Fluoride (mg/l),Nitrate (mg/l),LATITUDE,LONGITUDE,WELL TYPE,Jan-23,Mar-22,Aug-22,Nov-22
Bihar,Supaul,Tribeniganj,Tribeniganj,Tribeniganj,37.08687059,Basalt,7.255397261,158.0035602,631.7545026,101.2154439,105.5923819,49.05662042,123.3305506,9.677836926,92.14393903,78.63879828,266.7430412,470.1895641,0.145038492,10.73783444,26.12,86.8978,Dug Well,2.8,3.87,1.67,2.6
Bihar,Vaishali,Bidupur,Chak Sikandar,Chak Sikandar,37.08687059,Basalt,7.255397261,1277.255,206.0403322,135.8330931,105.5923819,28.7102282,123.3305506,8.167045632,113.1231394,115.1908294,208.8452714,380.4104669,0.258123197,46.72677691,25.6831,85.3378,Dug Well,4.57,5.7,4.62,3.72
Bihar,Vaishali,Bidupur,Kachanpur,Kachanpur,37.08687059,Basalt,7.255397261,61.19735578,266.7208601,202.5995073,105.5923819,42.61150952,123.3305506,29.26949755,151.6010357,82.30274736,246.2607519,298.7170386,0.259514089,43.3015206,25.6833,85.2,Dug Well,6.22,5.3,4.22,4.53
Bihar,Vaishali,Bidupur,Mathura,Mathura,37.08687059,Basalt,7.255397261,56.14425968,103.343366,112.8221234,105.5923819,32.18738999,123.3305506,28.29513687,96.50871441,55.3130839,208.5144918,199.0039364,4.03230963,43.47723295,25.6303,85.3619,Dug Well,5.43,4.55,3.9,2.95
Bihar,Vaishali,Bidupur,Mathura,Mathura,37.08687059,Basalt,7.255397261,732.1270588,375.6752204,128.5449051,105.5923819,41.62281817,123.3305506,10.42738018,143.6525068,116.6104747,260.793235,324.4936723,0.306802214,44.14941447,25.6303,85.3619,Dug Well,5.43,4.55,3.9,2.95
Bihar,Vaishali,Goraul,Bhaluhia (Garaul),Bhaluhia (Garaul),37.08687059,Basalt,7.255397261,129.4242004,226.395709,148.590263,105.5923819,31.82650829,123.3305506,9.900032043,81.53326791,49.60363652,254.0666991,386.9045506,1.022090852,22.06277405,25.9214,85.29,Dug Well,1.68,2.64,0.85,0.91
Bihar,Vaishali,Goraul,Chandpur Kala,Chandpur Kala,37.08687059,Basalt,7.255397261,216.2034457,229.3385008,117.7053893,105.5923819,33.08219747,123.3305506,9.504279492,86.33288983,81.47080665,372.601854,381.1446298,0.457207614,45.03955032,25.925,85.3411,Dug Well,3.73,3.56,2.65,2.25
Bihar,Vaishali,Goraul,Harpur,Harpur,37.08687059,Basalt,7.255397261,825.413585,866.2820906,120.0424109,105.5923819,30.94998824,123.3305506,10.31127442,55.16077627,49.54907197,327.1312187,397.6477114,4.17555487,49.99184739,25.9194,85.3814,Dug Well,3.6,2.05,3.8,2.66
Bihar,Vaishali,Hajipur,Sahjadpur,Sahjadpur,37.08687059,Basalt,7.255397261,141.8974399,511.3644778,220.4430569,105.5923819,39.12441319,123.3305506,17.53131379,60.1991741,54.49647059,205.4180775,169.6683123,0.382184173,42.30167041,25.6833,85.2,Dug Well,5.31,5.97,4.67,3.91
Bihar,Vaishali,Jandaha,Silautha Bisnupur,Silautha Bisnupur,37.08687059,Basalt,7.255397261,1110.259951,780.0165726,157.8103183,105.5923819,26.31506605,123.3305506,17.73715889,54.6329999,79.23296565,265.7436937,187.3542704,4.779969269,45.95279288,25.7161,85.4778,Dug Well,5.85,3.6,5.05,4.13
Bihar,Vaishali,Lalganj,Namidh,Namidh,37.08687059,Basalt,7.255397261,1418.139361,330.1941874,187.6179996,105.5923819,31.86823845,123.3305506,8.8159905,57.60089299,73.91754143,266.2032596,434.8188428,0.55532511,23.83340558,25.8319,85.1811,Dug Well,2.91,4.59,3.9,1.81
Bihar,Vaishali,Mahnar,Chakiyai,Chakiyai,37.08687059,Basalt,7.255397261,59.9709938,1428.777985,17.48090093,105.5923819,34.77398091,123.3305506,9.913612521,151.8568822,73.8524248,359.8133334,373.2010449,4.93221865,26.2862895,25.6333,85.4836,Dug Well,3.3,3.4,2.4,2.7
Bihar,Vaishali,Mahnar,Mahnar,Mahnar,37.08687059,Basalt,7.255397261,68.62884862,255.106872,100.897489,105.5923819,34.83003795,123.3305506,6.509338431,71.04340454,63.82264805,240.9792956,354.2548536,0.135025372,49.82028989,25.6042,85.5167,Dug Well,5.8,6.7,3.9,3.7
Bihar,Vaishali,Mahua,Mahua1,Mahua1,37.08687059,Basalt,7.255397261,660.1088924,609.4281907,102.9253002,105.5923819,46.05451779,123.3305506,6.626939856,203.3871704,74.62300275,220.8418687,279.734198,0.289765292,28.62732125,25.825,85.4208,Dug Well,6.7,4.65,4.9,4.04
Bihar,Vaishali,Vaishali,Vaishali High School,Vaishali High School,37.08687059,Basalt,7.255397261,886.494002,258.8843056,134.3018175,105.5923819,30.93850123,123.3305506,8.384441985,69.50271989,90.51165544,272.1404202,162.047403,2.505181033,23.70928054,25.9861,85.1178,Dug Well,3.85,4.98,2.76,3.06
Chandigarh,Chandigarh,Chandigarh,Csio,CSIO-S,47.5175,Basalt,7.255397261,120.9911644,697.5753855,126.3927722,105.5923819,28.67454411,123.3305506,7.545498507,72.16684841,80.48855528,285.432231,303.918132,0.082694058,19.73354943,30.7125,76.7853,Tube Well,22.02,21.53,23.43,21.38
Chandigarh,Chandigarh,Chandigarh,Sect 31D,SECT 31D (S),51.006,Basalt,7.255397261,60.0702344,756.6992186,144.8552735,105.5923819,27.71806282,123.3305506,7.195902303,88.12682663,76.26388153,299.1758373,310.8856726,2.563851093,28.27359956,30.7056,76.7806,Tube Well,11.3,11.57,12.11,11.11
Chandigarh,Chandigarh,Chandigarh,Sect 37D,SECT 37D (S),50.08,Basalt,7.255397261,1987.607137,204.9850136,93.59128417,105.5923819,36.53882793,123.3305506,10.31104997,83.85267425,55.4072475,291.675663,294.181626,0.146562612,43.9583226,30.7375,76.7431,Tube Well,3.72,4.43,2.58,3.43
Chandigarh,Chandigarh,Chandigarh,Sect 39D,SECT 39D (S),52.236,Basalt,7.255397261,157.5737672,606.9273797,136.2354363,105.5923819,37.85011148,123.3305506,18.22339064,64.76127653,72.41213746,286.5162244,405.9463344,0.486681332,40.61734489,30.7375,76.7278,Tube Well,6.19,9.85,8.45,7.04
Chandigarh,Chandigarh,Chandigarh,Sect 44D,SECT 44D (D),50.887,Basalt,7.255397261,159.8705773,242.1748084,115.716822,105.5923819,34.98072852,123.3305506,9.810181983,173.3065231,81.53260145,388.1556616,245.6884202,2.542390548,40.83436806,30.7097,76.8014,Tube Well,2.9,3.71,2.88,2.51
Chandigarh,Chandigarh,Chandigarh,Sector-46,Sector-46 (shallow),50.5885,Basalt,7.255397261,135.0899904,814.0059587,287.1694393,105.5923819,36.27254306,123.3305506,8.042836101,53.9141933,65.03242866,250.5122274,418.8530843,4.09975756,40.0040385,30.7033,76.7694,Tube Well,6.53,7.41,9.4,5.46
Chhattisgarh,Bastar,Bastar,Bhanpuri,Bhanpuri,37.39587059,Basalt,7.255397261,81.7159578,582.1797488,120.1178186,105.5923819,45.52495768,123.3305506,9.521031213,85.86708073,97.82965573,231.7908119,180.6950828,0.077924825,47.10056733,19.3306,81.8319,Dug Well,2.85,3,1.1,1.91
Chhattisgarh,Bastar,Bastar,Farsaguda,Farsaguda,37.50587059,Basalt,7.255397261,670.144691,716.7786913,144.1412377,105.5923819,34.70278292,123.3305506,7.993701,182.9355351,80.1334656,278.3226636,191.0173864,0.99537033,27.63366083,19.3464,81.7808,Dug Well,3.28,3.45,1.05,1.95
Chhattisgarh,Bastar,Jagdalpur,Dewargaon,Dewargaon,37.58587059,Basic Rocks (Basalt),7.255397261,1119.802432,367.6394206,156.7925776,105.5923819,30.77168772,123.3305506,10.20607709,79.83773664,80.31962736,351.8107111,410.6171297,2.53873997,38.3951751,19.8431,81.8742,Dug Well,3.49,4.95,0.73,2.65
Chhattisgarh,Bastar,Jagdalpur,Jagdalpur,Jagdalpur,37.58587059,Basic Rocks (Basalt),7.255397261,62.90166194,721.1768209,80.56892674,105.5923819,36.94509605,123.3305506,6.135071601,71.97021962,61.84990135,247.8735778,232.8146671,0.25270726,44.47881849,19.0861,82.0278,Dug Well,7.45,6.55,1.95,2.83
Chhattisgarh,Bastar,Jagdalpur,Kumharwand,Kumharwand,37.58587059,Basic Rocks (Basalt),7.255397261,143.6607525,472.1627204,117.3927774,105.5923819,37.41619149,123.3305506,9.409080666,59.52880687,49.92668033,212.9797205,307.2147269,4.162149125,41.9379124,19.0958,81.9583,Dug Well,5.76,4.45,2.1,2.88
Chhattisgarh,Bastar,Jagdalpur,Markel,Markel,37.58587059,Basic Rocks (Basalt),7.255397261,131.8521734,532.2059466,133.9692889,105.5923819,33.56450018,123.3305506,10.02908562,85.36400289,50.78037759,364.8820921,346.8748255,0.13329391,43.83999199,19.0639,82.1472,Dug Well,4.68,8.7,0.93,2.93
Chhattisgarh,Bastar,Keshkal,Batrail,Batrail,37.58587059,Basic Rocks (Basalt),7.255397261,1116.928331,1836.354223,433.6627831,105.5923819,33.79515357,123.3305506,6.100377831,156.1801845,68.47707995,201.93953,216.7819716,4.464261525,23.78702336,20.0542,81.5722,Dug Well,4.45,6.75,1.88,2.77
Chhattisgarh,Bastar,Keshkal,Chapra Bhanpuri,Chapra Bhanpuri,37.58587059,Basic Rocks (Basalt),7.255397261,2101.679431,222.0873717,222.9040133,105.5923819,37.23104269,123.3305506,17.71311845,76.26973511,81.7394232,257.9866162,382.8181784,4.47498265,43.32509071,19.3603,81.8364,Dug Well,1.5,1.65,0.58,2.77
Chhattisgarh,Bastar,Keshkal,Garaka,Garaka,37.52587059,Basic Rocks (Basalt),7.255397261,44.15808728,520.0705815,119.0664156,105.5923819,25.70411689,123.3305506,19.27252277,84.51231041,86.34462576,221.5462674,173.0456747,0.259076218,45.58533387,19.9969,81.6089,Dug Well,6.09,8.7,1.63,5.61
Chhattisgarh,Bastar,Keshkal,Keskal,Keskal,37.52587059,Basic Rocks (Basalt),7.255397261,130.4522785,375.0251488,119.0442798,105.5923819,35.55441189,123.3305506,6.827585529,83.07282934,71.37330745,229.2268348,421.3457011,4.2223842,15.70091931,20.0889,81.5944,Dug Well,6.03,9,1.68,2.95
Chhattisgarh,Bastar,Kondagaon,Joba,Joba,37.52587059,Basic Rocks (Basalt),7.255397261,69.97683808,763.9561959,141.6509554,105.5923819,34.51025077,123.3305506,10.16942174,84.141834,76.7824095,257.4364397,422.8373352,4.386221375,46.19242452,19.4361,81.7556,Dug Well,4.3,6.6,0.94,1.88
Chhattisgarh,Bastar,Kondagaon,Massaukokada,Massaukokada,37.52587059,Basic Rocks (Basalt),7.255397261,1958.358621,156.0746327,120.8000662,105.5923819,36.33267118,123.3305506,6.138135486,74.00675535,64.7583063,221.4291343,216.1090072,0.59488651,32.29452452,19.9158,81.6256,Dug Well,3.26,7.25,1.46,2.4
Chhattisgarh,Bastar,Kondagaon,Surkupal,Surkupal,37.52587059,Basic Rocks (Basalt),7.255397261,204.6770091,616.3944664,96.41619221,105.5923819,35.40137368,123.3305506,8.059398153,82.4246808,60.61030315,232.6259417,184.8552931,4.7059315,41.33842854,19.4622,81.7539,Dug Well,3.59,5.9,0.94,1.55
Chhattisgarh,Bastar,Londigura,Chitrakot,Chitrakot,37.52587059,Basic Rocks (Basalt),7.255397261,63.1732938,107.3941275,138.0913647,105.5923819,43.55783875,123.3305506,31.46960008,103.6999134,56.55825544,348.6348459,366.576285,4.232487045,43.39453854,19.2028,81.7194,Dug Well,2.54,5.25,2.35,4.88
Chhattisgarh,Bastar,Londigura,Usri Bera,Usri Bera,37.52587059,Basic Rocks (Basalt),7.255397261,87.05523372,305.2924802,128.8717617,105.5923819,41.69813797,123.3305506,8.792923878,61.27940968,110.5016641,263.7258056,265.4137386,4.861517545,4.25707866,19.1628,81.7753,Dug Well,10.04,9.4,1.2,2.51
Chhattisgarh,Bastar,Pharasgaon,Jaitpuri,Jaitpuri,37.52587059,Basic Rocks (Basalt),7.255397261,97.5348481,554.3132959,132.1039098,105.5923819,38.12356847,123.3305506,9.988961814,172.0642117,92.31849984,291.045426,261.3266562,0.207296594,18.68591768,19.6736,81.6764,Dug Well,5.6,8.85,1.21,3.31
Chhattisgarh,Bastar,Pharasgaon,Kulhadhgaon,Kulhadhgaon,37.52587059,Basic Rocks (Basalt),7.255397261,668.7396672,848.2590042,57.21803406,105.5923819,30.3110436,123.3305506,19.71231572,201.0346619,58.6272778,249.8695414,186.1878941,4.780293535,6.883414996,19.7817,81.6608,Dug Well,2.5,3.75,1.25,2.22
Chhattisgarh,Bilaspur,Bilha,Amerikapa Tala,Amerikapa Tala,37.52587059,Basic Rocks (Basalt),7.255397261,703.3537384,431.6005847,131.5013473,105.5923819,33.73190712,123.3305506,9.628370055,92.83729575,89.60786312,277.4498551,297.7929346,4.83367288,30.48342636,21.8953,82.0322,Dug Well,4.6,6.3,1.76,3.28
Chhattisgarh,Bilaspur,Bilha,Bilha,Bilha,37.52587059,Basic Rocks (Basalt),7.255397261,862.42856,599.3249532,109.0398299,105.5923819,37.90953874,123.3305506,6.006064362,96.47490573,60.10489969,201.9632279,397.4900293,0.530219059,45.72329708,21.9694,82.0472,Dug Well,5.2,10.7,1.24,2.9
Chhattisgarh,Bilaspur,Bilha,Bitkuli,Bitkuli,37.55587059,Basic Rocks (Basalt),7.255397261,121.3459685,1985.165778,137.808964,105.5923819,31.84935883,123.3305506,10.30391162,55.39037958,76.00536234,324.5959626,404.1805299,4.103739505,40.6528746,21.9464,82.05,Dug Well,10.17,13.2,3.1,3.25
Chhattisgarh,Bilaspur,Bilha,Bohardi,Bohardi,37.55587059,Basic Rocks (Basalt),7.255397261,225.5923824,1164.329784,268.2774166,105.5923819,39.00976878,123.3305506,9.108184584,171.5310438,77.71086698,212.0538502,468.7239578,4.02239791,44.41640015,21.9444,82.1336,Dug Well,5.25,7.73,0.65,1.9
Chhattisgarh,Bilaspur,Bilha,Chakarbhata,Chakarbhata,37.55587059,Basic Rocks (Basalt),7.255397261,65.33093622,416.15487,130.7156377,105.5923819,35.72294753,123.3305506,7.391673081,65.17824781,52.18677623,266.7476561,427.2763938,4.732354155,41.91880709,22.0008,82.1231,Dug Well,18,18,14.7,11.09
Chhattisgarh,Bilaspur,Bilha,Dagauri,Dagauri,37.54587059,Basic Rocks (Basalt),7.255397261,52.1519239,891.8898602,113.5946292,105.5923819,27.00528082,123.3305506,7.604714751,62.97080976,68.06097798,211.5752937,421.2851703,2.5437064,47.61933421,21.8939,82.0706,Dug Well,4.05,6.5,2.85,4.68
Chhattisgarh,Bilaspur,Bilha,Hemu Nagar,Hemu Nagar,37.54587059,Basic Rocks (Basalt),7.255397261,50.59024504,747.8313531,123.838251,105.5923819,31.43407481,123.3305506,9.04097979,155.6217674,71.718305,348.6949433,222.6713177,0.137356349,48.2983474,22.0533,82.1864,Dug Well,6.42,7.91,4.15,5.75
Chhattisgarh,Bilaspur,Bilha,Hirri,Hirri,37.54587059,Basic Rocks (Basalt),7.255397261,246.3533201,715.3481683,149.2353068,105.5923819,28.79862781,123.3305506,6.569738496,84.38298985,82.65605856,295.9442051,390.9149465,0.293959044,45.66079024,21.9708,82.05,Dug Well,4.4,6.55,0.33,2.12
Chhattisgarh,Bilaspur,Bilha,Madhanpur,Madhanpur,37.54587059,Basic Rocks (Basalt),7.255397261,199.7077165,166.3380457,195.8929147,105.5923819,43.51872131,123.3305506,8.049874599,177.5110257,45.64622644,251.2909769,253.5144489,0.242782993,6.87404048,22.0867,81.67,Dug Well,9.15,11.6,4.4,5.9
Chhattisgarh,Bilaspur,Kota,Banabel,Banabel,37.31517059,Basic Rocks (Basalt),7.255397261,599.085071,679.9638458,125.7949532,105.5923819,35.04910664,123.3305506,7.134864486,95.63914292,92.7938572,221.779976,195.7329018,0.138300568,43.15204157,22.4694,82.1044,Dug Well,4.87,6.8,2.03,2.88
Chhattisgarh,Bilaspur,Kota,Bansajhal,Bansajhal,37.31517059,Basalt,7.255397261,116.6080595,266.968921,108.2575759,105.5923819,30.87345296,123.3305506,23.59814725,60.21353231,42.0763461,333.3737793,399.7266947,0.241089012,34.74173805,22.3833,82.1167,Dug Well,2.5,2.93,1.07,1.62
Chhattisgarh,Bilaspur,Kota,Belgahana,Belgahana,37.31517059,Basic Rocks (Basalt),7.255397261,61.38053334,346.0155704,414.7489191,105.5923819,30.74750362,123.3305506,7.845917832,80.40595322,44.52654477,342.0793274,196.7353581,4.921879965,49.43377599,22.4333,82.0333,Dug Well,4.62,5.84,2.03,3.31
Chhattisgarh,Bilaspur,Kota,Chhatauna,Chhatauna,37.31517059,Basic Rocks (Basalt),7.255397261,58.39369046,734.392962,16.32182525,105.5923819,35.01394532,123.3305506,8.797731774,81.65392765,90.8271468,277.9998815,211.7449343,4.430815763,46.01013595,22.0197,82.0678,Dug Well,2.98,6,0.45,1.05
Chhattisgarh,Bilaspur,Kota,Jhingatpur,Jhingatpur,37.31517059,Basic Rocks (Basalt),7.255397261,245.2714733,401.9086374,128.2127609,105.5923819,34.33901882,123.3305506,9.076957212,87.94552893,83.20170725,274.4930462,313.8963749,4.76766397,47.98491241,22.3667,81.9972,Dug Well,3.8,6.44,0.7,2.1
Chhattisgarh,Bilaspur,Kota,Jogipur,Jogipur,37.31517059,Basic Rocks (Basalt),7.255397261,193.2890974,184.4996508,256.221254,105.5923819,32.64604955,123.3305506,7.893886308,95.62271351,78.621078,339.0724326,308.1361868,4.66846515,42.49688133,22.2958,82.075,Dug Well,5.15,11.18,1.75,2.75
Chhattisgarh,Bilaspur,Kota,Kanchanpur,Kanchanpur,37.31517059,Basic Rocks (Basalt),7.255397261,1190.157561,385.2897346,91.49637583,105.5923819,34.87311332,123.3305506,9.813575625,50.40500323,81.5824287,300.4246655,205.172746,0.169105951,49.10109092,22.3708,82.0569,Dug Well,4.35,6.67,0.67,1.87
Chhattisgarh,Bilaspur,Kota,Kargikhurud,Kargikhurud,37.31517059,Basic Rocks (Basalt),7.255397261,151.2284118,190.8715506,134.504054,105.5923819,35.47576162,123.3305506,7.377765657,83.96329765,50.72927644,230.2121493,463.9428627,2.5086975,41.87386876,22.2675,81.9586,Dug Well,6.65,13,2.48,4.02
Chhattisgarh,Bilaspur,Kota,Kenda,Kenda,37.31517059,Basic Rocks (Basalt),7.255397261,63.89545894,745.8364904,85.3855691,105.5923819,30.74017166,123.3305506,8.870431161,150.4356293,65.06571025,273.520803,296.8571125,0.563140575,13.26972726,22.5319,82.0806,Dug Well,10.8,8.7,5.55,7.1
Chhattisgarh,Bilaspur,Kota,Khaira New,Khaira New,37.31517059,Basic Rocks (Basalt),7.255397261,3220.151726,200.4314171,130.4947972,105.5923819,39.82000981,123.3305506,6.941742615,66.90469063,92.88693432,317.1876253,220.7711717,2.564756265,40.26352921,22.3622,82.1406,Dug Well,5.13,2.71,0.05,2.41
Chhattisgarh,Bilaspur,Kota,Nawadih,Nawadih,37.31517059,Basic Rocks (Basalt),7.255397261,121.884563,1738.068092,134.1304159,105.5923819,37.74268712,123.3305506,19.66388636,102.5404065,72.7275221,284.8473873,471.6419322,0.297048345,5.298816792,22.3939,81.9978,Dug Well,6.75,8.78,1.62,2.23
Chhattisgarh,Bilaspur,Kota,Nawapara,Nawapara,37.31517059,Basic Rocks (Basalt),7.255397261,86.6817515,323.8057524,141.7761738,105.5923819,31.22302317,123.3305506,9.954117384,76.23960376,71.1934202,281.7537078,336.034379,2.528831925,5.728381336,22.4294,82.125,Dug Well,3.1,4.62,0.35,2.08
Chhattisgarh,Bilaspur,Kota,Pandra Patha,Pandra Patha,37.31517059,Basic Rocks (Basalt),7.255397261,209.9984466,846.4866325,244.2649236,105.5923819,28.79014873,123.3305506,8.716860099,55.11502423,54.58195316,249.0346447,332.4582668,0.142450104,40.07880416,22.4264,82.0431,Dug Well,7.31,7.31,4.12,5.79
Chhattisgarh,Bilaspur,Kota,Patera,Patera,37.31517059,Basic Rocks (Basalt),7.255397261,144.4394833,455.849017,97.25635627,105.5923819,35.27137543,123.3305506,7.166474331,143.4988932,61.10952555,245.0936713,387.9915036,4.231742075,25.28111024,22.3094,81.9497,Dug Well,4.15,1.73,0.45,1.1
Chhattisgarh,Bilaspur,Kota,Ratanpur,Ratanpur,37.31517059,Basic Rocks (Basalt),7.255397261,137.3585539,505.6561054,90.32734126,105.5923819,33.19619026,123.3305506,6.753947937,183.0535498,54.85945993,234.5901827,436.707474,4.187009875,48.15784145,22.2806,82.1778,Dug Well,5.65,9.73,1.4,2.55
Chhattisgarh,Bilaspur,Kota,Saraipalli,Saraipalli,37.31517059,Basic Rocks (Basalt),7.255397261,202.6584971,505.0599985,196.5119457,105.5923819,37.0112996,123.3305506,8.963348508,100.113716,42.85268879,292.0142497,212.6141918,4.760396785,43.4087292,22.3417,81.9361,Dug Well,6.35,9.17,3.98,4.8
Chhattisgarh,Bilaspur,Kota,Saudhakhurd,Saudhakhurd,37.31517059,Basic Rocks (Basalt),7.255397261,243.7892103,270.2767324,231.7368699,105.5923819,32.45320003,123.3305506,10.151645,97.72286876,52.90667508,208.2572945,328.5880606,2.542227,24.11756705,22.4969,82.0669,Dug Well,3.45,7.8,0.4,1.66
Chhattisgarh,Bilaspur,Kota,Shivtarai New,Shivtarai New,37.31517059,Basic Rocks (Basalt),7.255397261,130.1543357,1437.966936,239.6732221,105.5923819,31.59215302,123.3305506,9.912588147,54.41235337,68.482972,264.3262436,321.3385574,0.265684727,42.23051058,22.3489,81.9342,Dug Well,3.42,6.45,0.95,2.03
Chhattisgarh,Bilaspur,Kota,Shripara,Shripara,37.31517059,Basic Rocks (Basalt),7.255397261,2064.43498,671.3797281,33.05818535,105.5923819,34.41254653,123.3305506,9.244738872,51.55660714,37.85077702,316.0377364,458.3164531,0.544090917,16.52754392,22.35,82.0161,Dug Well,6.21,9.5,1.34,2.51
Chhattisgarh,Bilaspur,Kota,Tenduwa,Tenduwa,37.31517059,Basic Rocks (Basalt),7.255397261,1046.712588,737.2888774,140.5910571,105.5923819,27.00966647,123.3305506,9.2164152,52.91565673,130.3065928,247.4794416,332.7415416,0.550046341,47.7001722,22.2542,81.8833,Dug Well,5.4,11,0.1,1.13
Chhattisgarh,Bilaspur,Lormi,Achanakmar1,Achanakmar1,37.31517059,Basic Rocks (Basalt),7.255397261,61.0552171,253.417017,76.49207631,105.5923819,35.27880618,123.3305506,9.983305935,94.85398429,81.4815378,288.3206059,466.3072529,0.257616139,37.73495736,22.4083,81.8597,Dug Well,3.85,5.46,0.25,0.98
Chhattisgarh,Bilaspur,Lormi,Amadob,Amadob,37.31517059,Basic Rocks (Basalt),7.255397261,1635.485133,655.9952443,97.15210536,105.5923819,32.70377223,123.3305506,7.648878969,153.7219998,57.461473,236.5487415,451.5411269,4.4800943,18.63051349,22.1522,81.6114,Dug Well,5.15,9.15,1.75,2.83
Chhattisgarh,Bilaspur,Lormi,Barighat,Barighat,37.31517059,Basic Rocks (Basalt),7.255397261,607.9988206,535.1916336,124.0275567,105.5923819,42.55015912,123.3305506,8.121792525,91.40406962,38.31702847,283.5848317,306.7442598,4.427296075,44.68459325,22.3814,81.8997,Dug Well,5.1,8.57,1.53,2.15
Chhattisgarh,Bilaspur,Lormi,Bindabal,Bindabal,37.31517059,Basic Rocks (Basalt),7.255397261,130.3127475,650.0415343,113.8970127,105.5923819,29.39529201,123.3305506,7.031939547,76.90352828,69.15778965,237.7690388,444.029608,4.88237052,45.11115558,22.4267,81.795,Dug Well,3.95,8.31,0.5,1.41
Chhattisgarh,Bilaspur,Lormi,Chandli,Chandli,37.31517059,Basic Rocks (Basalt),7.255397261,1548.960788,109.503417,83.38988935,105.5923819,38.95329794,123.3305506,19.95507878,59.61135352,47.13902959,211.2071246,186.7765944,1.046545429,28.84703292,22.2278,81.6653,Dug Well,7.4,9.2,5.7,6.73
Chhattisgarh,Bilaspur,Lormi,Godkhami,Godkhami,37.31517059,Basic Rocks (Basalt),7.255397261,52.2609559,229.5941646,115.7716561,105.5923819,41.06290862,123.3305506,7.216728567,93.579818,75.5729493,285.3877685,313.7719408,4.106715695,9.272442656,22.2756,81.6456,Dug Well,8.15,9.2,4.75,5.53
Chhattisgarh,Bilaspur,Lormi,Lamni,Lamni,37.31517059,Basic Rocks (Basalt),7.255397261,544.0898326,145.5792392,88.87726438,105.5923819,27.74339013,123.3305506,9.214785831,62.83234545,65.4141465,356.8332743,399.4743376,2.519010805,49.02066318,22.5417,81.7458,Dug Well,10.15,16,6.55,7.73
Chhattisgarh,Bilaspur,Lormi,Pali,Pali,37.31517059,Basic Rocks (Basalt),7.255397261,812.4675502,462.3270809,49.33422655,105.5923819,33.37634327,123.3305506,18.25212315,85.95160285,68.4047795,271.5692907,367.2461844,4.60812589,47.71745682,22.2575,81.8353,Dug Well,3.1,6.1,4,5.61
Chhattisgarh,Bilaspur,Lormi,Rajpur,Rajpur,37.31517059,Basic Rocks (Basalt),7.255397261,3530.103656,655.9638909,99.24501383,105.5923819,36.7786329,123.3305506,10.36202576,156.1935071,90.47546608,224.6788986,362.1935027,0.133409544,42.45630301,22.175,81.6519,Dug Well,4.92,7.1,3.3,4.5
